"NMI","METER SERIAL NUMBER","CON/GEN","DATE","ESTIMATED?","00:00 - 00:30","00:30 - 01:00","01:00 - 01:30","01:30 - 02:00","02:00 - 02:30","02:30 - 03:00","03:00 - 03:30","03:30 - 04:00","04:00 - 04:30","04:30 - 05:00","05:00 - 05:30","05:30 - 06:00","06:00 - 06:30","06:30 - 07:00","07:00 - 07:30","07:30 - 08:00","08:00 - 08:30","08:30 - 09:00","09:00 - 09:30","09:30 - 10:00","10:00 - 10:30","10:30 - 11:00","11:00 - 11:30","11:30 - 12:00","12:00 - 12:30","12:30 - 13:00","13:00 - 13:30","13:30 - 14:00","14:00 - 14:30","14:30 - 15:00","15:00 - 15:30","15:30 - 16:00","16:00 - 16:30","16:30 - 17:00","17:00 - 17:30","17:30 - 18:00","18:00 - 18:30","18:30 - 19:00","19:00 - 19:30","19:30 - 20:00","20:00 - 20:30","20:30 - 21:00","21:00 - 21:30","21:30 - 22:00","22:00 - 22:30","22:30 - 23:00","23:00 - 23:30","23:30 - 00:00"
6407368008,1109087,Consumption,29/12/2017,No,0.1,0.1,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.087,0.55,0.2,0.463,0.138,0.087,0.1,0.113,0.163,0.125,0.113,0.287,0.662,0.525,0.487,0.362,0.087,0.087,0.087,0.087,0.087,0.237,0.388,0.388,0.412,0.4,0.4,0.4,0.425,0.2,0.3,0.287
6407368008,1109087,Consumption,30/12/2017,No,0.087,0.087,0.1,0.1,0.087,0.087,0.087,0.1,0.087,0.075,0.087,0.1,0.063,0.087,0.087,0.075,0.075,0.087,0.075,0.313,0.188,0.25,0.2,0.362,0.2,0.6,0.45,0.2,0.1,0.1,0.838,0.212,0.175,0.163,0.125,0.125,0.388,0.55,0.188,0.237,0.087,0.175,0.2,0.2,0.275,0.225,0.125,0.087
6407368008,1109087,Consumption,31/12/2017,No,0.087,0.087,0.087,0.075,0.087,0.087,0.087,0.1,0.087,0.138,0.225,0.175,0.1,0.113,0.125,0.125,0.087,0.087,0.225,0.15,0.275,0.175,0.163,0.15,0.275,0.388,0.125,0.087,0.087,0.1,0.1,0.087,0.138,0.25,0.212,0.163,0.163,1.125,1,0.375,0.375,0.388,0.613,0.362,0.55,0.087,0.087,0.087
6407368008,1109087,Consumption,01/01/2018,No,0.087,0.087,0.138,0.138,0.087,0.087,0.087,0.087,0.087,0.075,0.087,0.087,0.075,0.087,0.087,0.075,0.087,0.075,0.087,0.1,0.287,0.188,0.175,0.138,0.613,0.237,0.175,0.163,0.263,0.113,0.125,0.138,0.163,0.2,0.125,0.138,0.1,1.05,0.963,1.038,0.438,0.613,0.4,0.388,0.3,0.125,0.188,0.113
6407368008,1109087,Consumption,02/01/2018,No,0.1,0.113,0.113,0.1,0.1,0.113,0.1,0.1,0.087,0.087,0.275,0.2,0.113,0.1,0.025,0.125,0.125,0.087,0.075,0.075,0.275,0.75,0.662,0.287,0.55,0.362,0.425,0.2,0.087,0.1,0.1,0.1,0.138,0.138,0.475,0.175,0.138,0.15,0.138,0.2,0.688,0.9,1.688,1.05,0.787,0.6,0.588,0.6
6407368008,1109087,Consumption,03/01/2018,No,0.313,0.15,0.175,0.163,0.175,0.15,0.163,0.15,0.15,0.163,0.375,0.287,0.075,0.063,0.087,0.075,0.075,0.063,0.087,0.313,0.1,0.225,0.163,0.3,0.275,0.45,0.263,0.275,0.338,0.237,0.738,0.3,0.15,0.125,0.188,0.212,0.313,0.225,0.313,0.313,0.388,0.688,0.613,0.563,0.688,0.525,0.8,0.487
6407368008,1109087,Consumption,04/01/2018,No,0.35,0.412,0.113,0.1,0.087,0.087,0.1,0.075,0.2,0.113,0.087,0.075,0.063,0.113,0.087,0.087,0.075,0.075,0.075,0.075,0.1,0.313,0.85,0.313,0.25,0.475,0.2,0.25,0.375,0.412,0.388,0.212,0.412,0.6,0.537,0.675,0.163,0.113,0.175,0.138,0.163,0.225,0.313,0.463,0.388,0.675,0.1,0.087
6407368008,1109087,Consumption,05/01/2018,No,0.087,0.087,0.075,0.338,0.075,0.113,0.075,0.087,0.087,0.075,0.087,0.063,0.1,0.075,0.087,0.1,0.075,0.1,0.063,0.188,0.2,0.325,0.575,0.113,0.1,0.075,0.175,0.188,0.2,0.25,0.175,0.15,0.287,0.15,0.1,0.075,0.838,0.988,0.738,0.4,0.325,0.412,0.4,0.512,0.537,1.388,0.425,0.575
6407368008,1109087,Consumption,06/01/2018,No,0.15,0.15,0.087,0.087,0.075,0.087,0.075,0.1,0.075,0.087,0.063,0.1,0.075,0.087,0.063,0.1,0.063,0.1,0.063,0.563,0.263,0.275,0.163,0.313,0.487,0.988,0.813,0.138,0.087,0.113,0.1,0.113,0.113,0.75,2.175,2.05,1.625,1.525,1.263,1.35,1.488,1.375,1.1,1.013,0.95,0.7,0.7,0.512
6407368008,1109087,Consumption,07/01/2018,No,0.138,0.087,0.125,0.087,0.1,0.075,0.1,0.087,0.1,0.1,0.087,0.087,0.075,0.087,0.063,0.163,0.113,0.075,0.113,0.087,0.1,0.087,0.163,0.1,0.925,0.675,0.362,0.425,0.688,0.713,0.625,0.388,0.4,0.838,0.412,0.362,0.512,0.588,0.375,0.412,1.175,0.675,1.05,0.65,0.8,0.537,0.525,0.375
6407368008,1109087,Consumption,08/01/2018,No,0.45,0.588,0.15,0.1,0.1,0.075,0.1,0.075,0.1,0.063,0.1,0.063,0.087,0.087,0.075,0.087,0.075,0.087,0.1,0.188,0.463,0.15,0.125,0.35,0.1,0.087,0.25,0.1,0.575,0.487,0.087,0.113,0.075,0.263,0.762,0.4,0.063,0.113,0.063,0.2,0.15,0.313,0.425,0.537,0.55,0.863,0.225,0.138
6407368008,1109087,Consumption,09/01/2018,No,0.225,0.138,0.087,0.1,0.075,0.113,0.075,0.1,0.075,0.1,0.075,0.087,0.087,0.075,0.1,0.075,0.1,0.087,0.563,0.188,0.113,0.188,0.15,0.225,0.163,0.188,0.163,0.188,0.175,0.175,0.138,0.237,0.113,0.25,0.3,0.1,0.113,0.075,0.412,0.4,1.063,0.912,0.963,0.625,0.463,0.212,0.188,0.212
6407368008,1109087,Consumption,10/01/2018,No,0.175,0.113,0.087,0.1,0.1,0.188,0.113,0.1,0.087,0.113,0.075,0.1,0.1,0.125,0.1,0.113,0.175,0.588,0.388,0.512,0.45,0.4,0.237,0.087,0.087,0.087,0.575,0.237,0.1,0.163,0.175,0.225,0.75,0.325,0.362,0.125,0.163,0.2,1.013,1.238,0.925,1.225,0.588,0.55,0.4,0.4,0.425,0.313
6407368008,1109087,Consumption,11/01/2018,No,0.15,0.138,0.138,0.125,0.188,0.163,0.113,0.375,0.075,0.1,0.063,0.125,0.063,0.087,0.075,0.075,0.063,0.087,0.075,0.6,0.725,0.125,0.9,0.537,0.188,0.087,0.113,0.113,0.237,0.338,0.3,0.113,0.15,0.087,0.125,0.163,0.188,0.225,0.35,1.238,1.25,0.963,1.475,1.075,0.45,0.35,0.338,0.388
6407368008,1109087,Consumption,12/01/2018,No,0.25,0.113,0.1,0.087,0.087,0.1,0.1,0.087,0.1,0.075,0.087,0.087,0.1,0.113,0.087,0.075,0.1,0.087,0.2,0.3,0.275,0.275,0.4,0.475,0.325,0.188,0.313,0.512,0.275,0.388,0.5,0.475,0.4,0.425,0.45,0.475,0.487,0.487,0.588,0.55,0.95,0.475,0.388,0.45,0.762,0.625,0.7,0.113
6407368008,1109087,Consumption,13/01/2018,No,0.1,0.1,0.1,0.087,0.087,0.087,0.087,0.075,0.087,0.087,0.087,0.087,0.075,0.087,0.075,0.075,0.275,0.113,0.275,0.163,0.175,0.175,0.263,0.138,0.1,0.212,0.35,0.275,0.287,0.625,0.225,0.338,0.237,0.237,0.15,0.55,0.188,0.138,0.375,0.5,1.013,1.175,1.038,0.438,0.438,0.4,0.487,0.087
6407368008,1109087,Consumption,14/01/2018,No,0.075,0.113,0.1,0.113,0.15,0.1,0.113,0.138,0.125,0.125,0.15,0.125,0.113,0.15,0.1,0.1,0.138,0.063,0.063,0.425,0.438,0.163,0.675,0.263,0.412,0.35,1.15,0.613,0.588,0.15,0.113,0.138,0.113,0.2,0.125,0.237,0.2,0.212,0.3,0.463,1.05,0.475,0.388,0.487,0.563,0.5,0.163,0.212
6407368008,1109087,Consumption,15/01/2018,No,0.188,0.15,0.087,0.087,0.087,0.075,0.087,0.1,0.075,0.075,0.087,0.087,0.087,0.1,0.163,0.075,0.15,0.688,0.362,0.225,0.113,0.163,0.075,0.113,0.163,0.2,0.113,0.15,0.1,0.075,0.1,0.087,0.087,0.138,0.087,0.212,0.313,0.375,0.75,0.887,0.65,0.912,0.8,0.475,0.487,0.537,0.1,0.1
6407368008,1109087,Consumption,16/01/2018,No,0.163,0.087,0.087,0.087,0.063,0.075,0.087,0.063,0.087,0.087,0.1,0.113,0.087,0.125,0.087,0.087,0.113,0.313,0.575,0.188,0.7,0.45,0.688,0.287,0.188,0.225,0.338,0.113,0.125,0.087,0.125,0.1,0.188,0.512,0.4,0.45,0.212,0.125,0.087,0.188,0.25,0.362,0.237,0.388,0.388,0.412,0.212,0.2
6407368008,1109087,Consumption,17/01/2018,No,0.075,0.087,0.075,0.087,0.087,0.075,0.075,0.138,0.138,0.063,0.087,0.087,0.25,0.125,0.313,0.163,0.2,0.25,0.075,0.087,0.063,0.087,0.075,0.075,0.087,0.075,0.1,0.1,0.063,0.1,0.087,0.087,0.1,0.075,0.125,0.188,0.125,0.113,0.1,0.113,0.175,0.237,1,0.475,0.25,0.125,0.138,0.125
6407368008,1109087,Consumption,18/01/2018,No,0.163,0.125,0.1,0.125,0.1,0.113,0.113,0.087,0.113,0.125,0.163,0.113,0.113,0.087,0.275,0.4,0.512,0.525,0.325,0.325,0.113,0.113,0.075,0.113,0.1,0.1,0.125,1.375,0.963,0.887,0.662,1.013,0.738,0.85,0.912,0.838,1.038,1.125,1.188,1.063,1.075,1.025,0.912,1.038,1.025,0.938,0.325,0.125
6407368008,1109087,Consumption,19/01/2018,No,0.125,0.138,0.1,0.125,0.175,0.163,0.113,0.113,0.125,0.113,0.1,0.113,0.113,0.1,0.125,0.225,0.475,0.362,0.35,0.313,0.55,0.625,1.788,1.438,1.263,1.2,1.875,1.275,1.288,1.2,1.25,1.325,1.212,1.263,1.712,1.688,1.138,1.3,0.85,0.188,0.188,0.287,0.225,0.175,0.237,0.613,0.263,0.125
6407368008,1109087,Consumption,20/01/2018,No,0.138,0.125,0.1,0.125,0.125,0.1,0.113,0.113,0.113,0.1,0.113,0.55,0.287,0.35,0.35,0.325,0.388,0.375,0.375,0.463,0.5,0.613,0.95,0.362,0.912,0.375,0.275,0.275,0.225,0.212,0.2,0.212,0.225,0.212,0.275,0.4,0.563,1.1,0.6,0.425,0.362,0.388,0.4,0.6,0.425,0.45,0.35,0.163
6407368008,1109087,Consumption,21/01/2018,No,0.15,0.125,0.138,0.138,0.138,0.125,0.15,0.113,0.15,0.113,0.212,0.263,0.175,0.113,0.163,0.163,0.163,0.15,0.388,0.275,0.25,0.2,0.388,0.25,0.138,0.163,0.3,0.15,0.263,0.212,0.287,0.3,0.212,0.2,0.138,0.263,0.25,0.975,1.125,0.338,0.2,0.338,0.275,0.787,0.875,0.912,0.912,0.8
6407368008,1109087,Consumption,22/01/2018,No,0.55,0.125,0.15,0.125,0.138,0.125,0.125,0.138,0.212,0.138,0.15,0.125,0.138,0.113,0.163,0.138,0.188,0.138,0.237,0.6,0.325,0.525,0.125,0.1,0.1,0.1,0.475,0.338,0.15,0.125,0.138,0.15,0.138,0.113,0.537,0.55,0.412,0.563,0.163,0.313,0.775,0.625,0.4,0.412,0.237,0.113,0.188,0.113
6407368008,1109087,Consumption,23/01/2018,No,0.138,0.1,0.15,0.175,0.125,0.1,0.125,0.1,0.113,0.087,0.113,0.1,0.113,0.1,0.1,0.175,0.388,0.45,0.175,0.163,0.138,0.287,0.15,0.15,0.15,0.313,0.175,0.175,0.2,0.138,0.125,0.113,0.125,0.1,0.138,0.125,0.1,0.125,0.1,0.25,0.4,0.463,0.45,0.463,0.325,0.275,0.3,0.287
6407368008,1109087,Consumption,24/01/2018,No,0.463,0.537,0.287,0.412,0.125,0.087,0.125,0.087,0.1,0.1,0.087,0.113,0.075,0.113,0.087,0.412,0.313,0.2,0.2,0.175,0.4,0.2,0.237,0.237,0.1,0.1,0.1,0.125,0.138,0.2,0.512,0.525,0.1,0.175,0.1,0.525,0.487,0.362,0.688,0.275,0.2,0.55,0.463,0.388,0.563,0.625,0.138,0.087
6407368008,1109087,Consumption,25/01/2018,No,0.087,0.087,0.1,0.063,0.163,0.1,0.087,0.087,0.087,0.075,0.087,0.075,0.087,0.075,0.087,0.075,0.175,0.863,0.838,0.588,0.175,0.212,0.263,0.362,0.325,0.55,0.537,0.175,0.175,0.275,0.613,1.388,1.388,0.412,0.3,0.725,1.2,0.725,0.738,0.675,0.637,0.675,0.637,0.613,0.212,0.237,0.225,0.212
6407368008,1109087,Consumption,26/01/2018,No,0.138,0.138,0.2,0.125,0.113,0.1,0.125,0.087,0.125,0.087,0.125,0.087,0.125,0.087,0.113,0.25,0.175,0.175,0.237,0.263,0.537,0.512,0.225,0.163,0.138,0.85,0.8,0.7,0.875,0.637,0.7,0.675,0.087,0.087,0.138,0.15,0.175,0.125,0.125,0.1,0.15,0.1,0.212,0.325,0.188,0.188,0.163,0.2
6407368008,1109087,Consumption,27/01/2018,No,0.15,0.15,0.1,0.1,0.075,0.087,0.087,0.075,0.087,0.075,0.1,0.063,0.1,0.113,0.15,0.125,0.075,0.087,0.075,0.2,0.125,0.188,0.525,0.5,1.138,0.813,0.762,0.713,0.838,0.8,0.738,0.912,0.85,0.838,0.75,0.813,0.713,0.8,0.637,0.838,0.725,0.2,0.3,0.275,0.525,0.838,0.713,0.113
6407368008,1109087,Consumption,28/01/2018,No,0.138,0.138,0.1,0.125,0.125,0.125,0.1,0.125,0.125,0.113,0.113,0.125,0.125,0.1,0.125,0.125,0.125,0.1,0.138,0.525,0.3,0.3,0.237,0.2,0.425,0.838,1,0.838,1.013,1.025,0.963,0.938,1.05,1.038,0.975,1,0.9,0.925,0.925,0.625,0.762,0.875,0.912,0.95,1.225,0.95,1.063,0.375
6407368008,1109087,Consumption,29/01/2018,No,0.3,0.25,0.125,0.113,0.087,0.113,0.125,0.113,0.087,0.113,0.113,0.113,0.087,0.25,0.188,0.2,0.175,0.188,0.125,0.1,0.1,0.175,0.138,0.1,0.087,0.113,0.1,0.1,0.113,0.138,0.125,0.125,0.175,0.113,0.2,0.263,0.963,0.887,0.613,0.35,0.45,0.45,0.412,0.463,0.362,0.3,0.163,0.113
6407368008,1109087,Consumption,30/01/2018,No,0.1,0.075,0.087,0.087,0.087,0.063,0.087,0.1,0.075,0.063,0.087,0.087,0.163,0.212,0.225,0.2,0.188,0.35,0.275,0.237,0.3,0.463,0.55,0.475,0.113,0.087,0.063,0.075,0.075,0.2,0.075,0.075,0.063,0.087,0.2,0.125,0.512,0.637,0.25,0.325,0.512,0.375,0.25,0.125,0.113,0.113,0.087,0.1
6407368008,1109087,Consumption,31/01/2018,No,0.087,0.1,0.075,0.1,0.113,0.2,0.138,0.1,0.113,0.087,0.113,0.1,0.087,0.113,0.113,0.4,0.563,0.438,0.338,0.113,0.212,0.1,0.087,0.188,0.113,0.087,0.15,0.087,0.087,0.087,0.113,0.1,0.163,0.313,0.25,0.163,0.925,0.313,0.3,0.85,0.662,0.637,0.537,0.2,0.35,0.3,0.287,0.25
6407368008,1109087,Consumption,01/02/2018,No,0.225,0.225,0.225,0.225,0.237,0.212,0.225,0.138,0.087,0.087,0.087,0.075,0.087,0.087,0.1,0.675,0.487,0.412,0.275,0.113,0.087,0.175,0.287,0.237,0.287,0.25,0.237,0.25,0.1,0.212,0.2,0.138,0.325,0.163,0.225,0.35,0.863,0.662,0.375,0.138,0.15,0.163,0.313,0.425,0.25,0.25,0.287,0.225
6407368008,1109087,Consumption,02/02/2018,No,0.113,0.075,0.075,0.087,0.075,0.075,0.075,0.063,0.063,0.075,0.075,0.063,0.063,0.263,0.263,0.5,0.325,0.138,0.2,0.1,0.313,0.575,0.2,0.175,0.188,0.087,0.15,0.087,0.075,0.113,0.113,0.1,0.075,0.087,0.087,0.425,0.225,0.138,0.1,0.138,0.15,0.6,0.525,0.563,0.412,0.5,0.425,0.4
6407368008,1109087,Consumption,03/02/2018,No,0.45,0.575,0.113,0.575,0.075,0.075,0.087,0.063,0.075,0.087,0.163,0.075,0.075,0.063,0.225,0.125,0.113,0.125,0.1,0.125,0.125,0.2,0.2,0.35,0.425,0.275,0.125,0.25,0.2,0.175,0.175,0.275,0.175,0.287,0.4,0.25,0.15,0.087,0.287,0.287,0.287,0.275,0.287,0.4,0.425,0.35,0.225,0.113
6407368008,1109087,Consumption,04/02/2018,No,0.075,0.138,0.113,0.075,0.087,0.075,0.075,0.087,0.063,0.087,0.063,0.087,0.063,0.087,0.063,0.087,0.063,0.075,0.075,0.125,0.537,0.388,0.287,0.563,0.275,0.15,0.138,0.087,0.1,0.087,0.225,0.188,0.15,0.613,0.537,0.738,0.325,0.313,0.263,0.125,0.138,0.188,0.438,0.362,0.35,0.388,0.388,0.125
6407368008,1109087,Consumption,05/02/2018,No,0.15,0.125,0.087,0.125,0.1,0.1,0.125,0.087,0.113,0.1,0.113,0.1,0.087,0.113,0.087,0.15,0.15,0.113,0.087,0.1,0.1,0.087,0.1,0.087,0.113,0.087,0.125,0.087,0.113,0.113,0.087,0.125,0.1,0.113,0.125,0.237,0.412,0.475,0.787,0.9,1.05,1.075,0.688,0.725,0.6,0.662,0.975,0.7
6407368008,1109087,Consumption,06/02/2018,No,0.525,0.287,0.1,0.138,0.113,0.113,0.125,0.087,0.125,0.1,0.113,0.113,0.1,0.113,0.1,0.35,0.212,0.138,0.175,0.138,0.125,0.087,0.113,0.087,0.113,0.087,0.125,0.075,0.125,0.125,0.138,0.15,1.087,1.038,0.8,0.512,0.487,0.475,0.362,0.463,0.537,0.313,0.338,0.3,0.313,0.325,0.338,0.362
6407368008,1109087,Consumption,07/02/2018,No,0.15,0.113,0.113,0.113,0.113,0.087,0.125,0.1,0.087,0.113,0.113,0.087,0.113,0.1,0.1,0.113,0.113,0.35,0.212,0.175,0.163,0.188,0.138,0.113,0.125,0.125,0.113,0.138,0.4,1.988,1.962,2.175,2,1.125,0.938,0.925,0.925,0.637,0.287,0.212,0.325,0.287,0.813,0.9,0.975,0.787,0.575,0.463
6407368008,1109087,Consumption,08/02/2018,No,0.25,0.138,0.15,0.225,0.175,0.163,0.138,0.138,0.163,0.138,0.125,0.15,0.138,0.113,0.15,0.525,0.313,0.325,0.275,0.4,0.225,0.113,0.25,0.237,0.263,0.163,0.287,0.512,0.412,0.138,0.15,0.138,0.375,0.125,0.163,0.362,0.237,0.212,0.3,0.375,0.325,0.412,0.4,0.287,0.175,0.175,0.175,0.138
6407368008,1109087,Consumption,09/02/2018,No,0.175,0.138,0.15,0.15,0.125,0.15,0.15,0.125,0.15,0.138,0.138,0.15,0.125,0.138,0.212,0.287,0.338,0.237,0.15,0.15,0.138,0.138,0.125,0.15,0.212,0.275,0.375,0.113,0.125,0.125,0.1,0.15,0.35,1.013,1.038,0.588,0.313,0.175,0.3,0.438,0.388,0.225,0.263,0.35,0.5,0.45,0.188,0.125
6407368008,1109087,Consumption,10/02/2018,No,0.125,0.125,0.113,0.125,0.125,0.138,0.113,0.125,0.125,0.125,0.237,0.113,0.125,0.125,0.113,0.113,0.338,0.463,0.2,0.125,0.1,0.15,0.2,0.237,0.438,0.263,0.113,0.362,0.425,0.237,0.138,0.15,0.163,0.188,0.163,0.163,0.188,0.175,0.225,0.25,0.25,0.35,0.35,0.362,0.475,0.375,0.338,0.3
6407368008,1109087,Consumption,11/02/2018,No,0.163,0.2,0.138,0.113,0.138,0.125,0.1,0.125,0.125,0.113,0.1,0.125,0.113,0.1,0.113,0.113,0.1,0.275,0.675,0.362,0.388,0.537,0.287,0.263,0.588,0.113,0.113,0.113,0.188,0.1,0.725,0.412,0.55,0.175,0.1,0.163,0.188,0.138,0.237,0.287,0.463,0.438,0.438,0.362,0.375,0.325,0.25,0.1
6407368008,1109087,Consumption,12/02/2018,No,0.138,0.087,0.125,0.087,0.125,0.087,0.125,0.075,0.1,0.1,0.2,0.113,0.087,0.125,0.087,0.087,0.3,0.163,0.175,0.138,0.1,0.1,0.087,0.113,0.087,0.113,0.1,0.087,0.113,0.1,0.463,0.25,0.163,0.087,0.15,0.125,0.275,0.175,0.463,0.388,0.412,0.475,0.512,0.4,0.463,0.637,0.725,0.188
6407368008,1109087,Consumption,13/02/2018,No,0.537,0.113,0.125,0.113,0.113,0.113,0.113,0.113,0.1,0.125,0.087,0.125,0.188,0.163,0.212,0.263,0.175,0.237,0.163,0.138,0.163,0.15,0.2,0.1,0.25,0.113,0.138,0.163,0.237,0.212,0.125,0.138,0.1,0.138,0.113,0.2,0.15,0.175,0.4,0.388,0.388,0.412,0.813,0.463,0.35,0.163,0.15,0.113
6407368008,1109087,Consumption,14/02/2018,No,0.113,0.125,0.113,0.113,0.113,0.113,0.1,0.113,0.113,0.1,0.113,0.125,0.188,0.138,0.087,0.15,0.375,0.362,0.125,0.163,0.15,0.662,0.375,0.525,0.9,0.475,0.163,0.188,0.087,0.113,0.113,0.45,0.438,0.237,0.412,0.2,0.212,0.2,0.325,0.362,0.275,0.388,0.55,0.35,0.4,0.188,0.15,0.163
6407368008,1109087,Consumption,15/02/2018,No,0.125,0.1,0.125,0.1,0.113,0.087,0.113,0.087,0.113,0.087,0.1,0.087,0.125,0.113,0.25,0.512,0.225,0.225,0.2,0.163,0.087,0.113,0.087,0.113,0.087,0.163,0.225,0.225,0.163,0.188,0.225,0.25,0.375,0.588,0.175,0.938,0.212,0.212,0.175,0.125,0.275,0.225,0.188,0.212,0.1,0.125,0.113,0.1
6407368008,1109087,Consumption,16/02/2018,No,0.125,0.087,0.1,0.113,0.087,0.113,0.087,0.1,0.1,0.1,0.1,0.1,0.113,0.075,0.175,0.125,0.15,0.15,0.188,0.388,0.2,0.138,0.087,0.138,0.1,0.087,0.113,0.237,0.163,0.212,0.125,0.1,0.113,0.113,0.113,0.113,0.15,0.15,0.35,0.225,0.113,0.188,0.163,0.175,0.188,0.125,0.15,0.138
6407368008,1109087,Consumption,17/02/2018,No,0.1,0.113,0.087,0.188,0.113,0.113,0.087,0.1,0.1,0.212,0.125,0.113,0.125,0.212,0.163,0.15,0.113,0.487,0.463,0.113,0.138,0.362,0.113,0.15,0.438,0.2,0.388,0.163,0.1,0.125,0.113,0.075,0.275,0.15,0.113,0.15,0.15,0.125,0.163,0.188,0.2,0.225,0.25,0.512,0.263,0.3,0.313,0.3
6407368008,1109087,Consumption,18/02/2018,No,0.338,0.25,0.1,0.113,0.113,0.1,0.1,0.1,0.1,0.113,0.113,0.163,0.113,0.1,0.113,0.087,0.087,0.113,0.113,0.1,0.188,0.188,0.125,0.113,0.1,0.2,0.113,0.113,0.5,0.438,0.463,0.388,0.275,0.2,0.237,0.475,0.4,0.15,0.188,0.338,0.637,0.4,0.375,0.275,0.313,0.35,0.338,0.313
6407368008,1109087,Consumption,19/02/2018,No,0.138,0.087,0.125,0.1,0.113,0.1,0.113,0.1,0.113,0.1,0.188,0.113,0.113,0.087,0.212,0.075,0.125,0.188,0.125,0.1,0.1,0.113,0.075,0.113,0.087,0.113,0.087,0.113,0.087,0.113,0.1,0.1,0.125,0.113,0.125,0.2,0.425,0.8,0.375,0.487,1.738,1.75,0.438,0.613,0.375,0.412,1.163,0.275
6407368008,1109087,Consumption,20/02/2018,No,0.588,0.113,0.113,0.163,0.175,0.138,0.087,0.113,0.087,0.113,0.087,0.113,0.087,0.1,0.087,0.287,0.212,0.15,0.662,0.388,0.2,0.175,0.113,0.113,0.113,0.113,0.138,0.087,0.125,0.075,0.125,0.125,0.263,0.287,0.2,0.163,0.188,0.2,0.5,1.65,1.25,1.288,0.463,0.388,0.388,0.4,0.388,0.388
6407368008,1109087,Consumption,21/02/2018,No,0.338,0.175,0.125,0.113,0.1,0.113,0.087,0.113,0.113,0.087,0.113,0.087,0.1,0.138,0.738,0.563,0.263,0.338,0.275,0.225,0.313,0.188,0.237,0.212,0.125,0.113,0.1,0.1,0.1,0.175,0.688,0.388,0.125,0.113,0.113,0.113,0.113,0.113,0.1,0.113,0.1,0.113,0.113,0.113,0.113,0.15,0.15,0.163
6407368008,1109087,Consumption,22/02/2018,No,0.15,0.15,0.15,0.15,0.163,0.15,0.15,0.15,0.15,0.138,0.15,0.15,0.138,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.163,0.15,0.45,0.938,0.85,0.75,0.713,0.45,0.113,0.1,0.1,0.113,0.113,0.125,0.113,0.1,0.113,0.113,0.125,0.1,0.113,0.113,0.2,0.175,0.175
6407368008,1109087,Consumption,23/02/2018,No,0.188,0.212,0.188,0.138,0.125,0.113,0.113,0.1,0.113,0.113,0.113,0.113,0.1,0.1,0.138,0.138,0.125,0.113,0.237,0.163,0.388,0.237,0.525,0.188,0.125,0.113,0.175,0.15,0.113,0.1,0.1,0.113,0.113,0.125,0.113,0.1,0.15,0.225,0.237,0.263,0.225,0.3,0.4,0.487,0.287,0.338,0.263,0.138
6407368008,1109087,Consumption,24/02/2018,No,0.138,0.163,0.15,0.125,0.15,0.15,0.138,0.138,0.138,0.45,0.75,0.575,0.188,0.6,0.163,0.15,0.125,0.15,0.15,0.275,0.425,0.525,1.013,0.925,0.912,0.512,0.275,0.113,0.113,0.138,0.1,0.125,0.125,0.087,0.138,0.125,0.1,0.125,0.113,0.1,0.125,0.087,0.125,0.113,0.1,0.138,0.113,0.113
6407368008,1109087,Consumption,25/02/2018,No,0.125,0.1,0.113,0.1,0.113,0.1,0.1,0.113,0.087,0.113,0.087,0.113,0.1,0.087,0.15,0.15,0.1,0.113,0.1,0.1,0.1,0.1,0.087,0.1,0.087,0.087,0.1,0.087,0.1,0.075,0.113,0.075,0.1,0.087,0.1,0.087,0.1,0.087,0.1,0.087,0.1,0.15,0.313,0.263,0.1,0.113,0.087,0.113
6407368008,1109087,Consumption,26/02/2018,No,0.087,0.1,0.087,0.125,0.113,0.138,0.1,0.138,0.1,0.125,0.125,0.125,0.113,0.138,0.25,0.263,0.1,0.113,0.113,0.113,0.087,0.1,0.087,0.087,0.1,0.087,0.1,0.087,0.2,0.113,0.113,0.1,0.113,0.1,0.175,0.113,0.125,0.263,0.35,0.325,0.3,0.362,0.35,0.325,0.2,0.212,0.5,0.175
6407368008,1109087,Consumption,27/02/2018,No,0.113,0.113,0.113,0.1,0.1,0.113,0.1,0.087,0.113,0.1,0.1,0.087,0.1,0.1,0.087,0.338,0.15,0.35,0.35,0.15,0.113,0.087,0.113,0.113,0.113,0.1,0.113,0.125,0.113,0.1,0.125,0.113,0.113,0.113,0.15,0.125,0.15,0.138,0.125,0.388,1.013,0.475,0.775,0.637,0.487,0.45,0.388,0.263
6407368008,1109087,Consumption,28/02/2018,No,0.163,0.2,0.15,0.15,0.163,0.125,0.163,0.113,0.113,0.125,0.113,0.113,0.125,0.125,0.125,0.25,0.463,0.563,0.662,0.675,0.275,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.188,0.163,0.1,0.125,0.125,0.175,0.188,0.212,0.237,0.25,0.3,0.325,0.362,0.4,0.388,0.175,0.125,0.113,0.087
